登,0.016892301017012695,犖犖,suitang
轂,0.016645920581911493,犖犖,suitang
大者,0.01615142829708099,犖犖,suitang
不宜,0.01611459518954835,犖犖,suitang
犖,0.01605448287185596,犖犖,suitang
面色,0.016010124953033344,犖犖,suitang
雲中,0.015828315533585127,犖犖,suitang
龍神,0.01572258914623869,犖犖,suitang
固以,0.015479520496834218,犖犖,suitang
飋,0.015412127183236111,犖犖,suitang
糧,0.015136603393868991,犖犖,suitang
食不異,0.015127536957616764,犖犖,suitang
，,0.01510333788838552,犖犖,suitang
盟告,0.0150892027339512,犖犖,suitang
彈指,0.015074747952757876,犖犖,suitang
基,0.015071161142915962,犖犖,suitang
自,0.015070658252731624,犖犖,suitang
大,0.015031221220447005,犖犖,suitang
調,0.01494873774833466,犖犖,suitang
不均,0.014413153815862521,犖犖,suitang
未必,0.014067582451168372,犖犖,suitang
遲,0.014008040394278963,犖犖,suitang
[,0.013946459707410068,犖犖,suitang
自貶為,0.01362472175153061,犖犖,suitang
看人,0.013573466904324016,犖犖,suitang
字明,0.013544200072593705,犖犖,suitang
遂,0.01354374882001884,犖犖,suitang
],0.013447591543864126,犖犖,suitang
聽,0.013368567173445114,犖犖,suitang
不如,0.013354377162769465,犖犖,suitang
迦樓羅王,0.013097025028719296,犖犖,suitang
宣居常,0.012949572151444926,犖犖,suitang
者,0.012556335033970288,犖犖,suitang
摧秣,0.012474240670820808,犖犖,suitang
眼孔,0.012387071212670858,犖犖,suitang
古人,0.012386206371269196,犖犖,suitang
塡,0.012235880387547488,犖犖,suitang
從容,0.012018576872510813,犖犖,suitang
絲,0.011955211205394615,犖犖,suitang
胸中,0.011930507695430278,犖犖,suitang
宇,0.011862861562371423,犖犖,suitang
服,0.011805340510390136,犖犖,suitang
櫪,0.011634123646367716,犖犖,suitang
則,0.011592549941352724,犖犖,suitang
金擊石,0.011466140631622806,犖犖,suitang
竹彈,0.01139712132891656,犖犖,suitang
秋月春花,0.011282910599516043,犖犖,suitang
敭,0.011269197975905377,犖犖,suitang
宋至,0.0112003894874382,犖犖,suitang
專制,0.011161018512007077,犖犖,suitang
音洛,0.011125832527562681,犖犖,suitang
稱典,0.011039249900205798,犖犖,suitang
釋例,0.01080727507317755,犖犖,suitang
昌期,0.0108066993340306,犖犖,suitang
定康,0.010650350072287885,犖犖,suitang
二名,0.010479467366704706,犖犖,suitang
無用,0.010451694282690547,犖犖,suitang
几而,0.010292321008419963,犖犖,suitang
公敗,0.010154125687980502,犖犖,suitang
自許,0.01011225606192579,犖犖,suitang
廄,0.010047691758287552,犖犖,suitang
不見物,0.010044655566548558,犖犖,suitang
憑,0.009925001227448623,犖犖,suitang
良所,0.009676458482857796,犖犖,suitang
其,0.009593307427858744,犖犖,suitang
空海,0.009542256378676695,犖犖,suitang
近者,0.009477861499376329,犖犖,suitang
？,0.009473251265374634,犖犖,suitang
營葺,0.00946333256607041,犖犖,suitang
之道者,0.009432342440001996,犖犖,suitang
可,0.009389936980340593,犖犖,suitang
畢矣,0.009249070366240366,犖犖,suitang
兩目,0.009242174498183806,犖犖,suitang
亦,0.009200031214105276,犖犖,suitang
填然,0.009091020517286191,犖犖,suitang
注檉,0.009071534331983272,犖犖,suitang
河戍,0.009004937838261028,犖犖,suitang
及,0.008965884834019607,犖犖,suitang
盛事,0.008910937257848589,犖犖,suitang
切,0.008899252378290125,犖犖,suitang
蒞,0.008861276365793248,犖犖,suitang
衰,0.008853693984565104,犖犖,suitang
始壯及,0.008819452056661172,犖犖,suitang
若至,0.008775599952323182,犖犖,suitang
洽,0.008748584733075198,犖犖,suitang
廢,0.008729800156386873,犖犖,suitang
太原人,0.008711307157473269,犖犖,suitang
盟于,0.008687185270010122,犖犖,suitang
有,0.008643916515845979,犖犖,suitang
還不以,0.008619576269226324,犖犖,suitang
阿修羅,0.008568411609085011,犖犖,suitang
孛,0.008515391520155855,犖犖,suitang
藏,0.00851103678429691,犖犖,suitang
雷之聲,0.008463869785026114,犖犖,suitang
不書盟,0.008421344240084668,犖犖,suitang
角變,0.008388908117608953,犖犖,suitang
阼,0.008333338163774115,犖犖,suitang
委曲,0.008277690590667523,犖犖,suitang
不幸,0.00823905019694313,犖犖,suitang
皆,0.008120712743202262,犖犖,suitang
迎,0.008115795445067412,犖犖,suitang
九月,0.008110837546298013,犖犖,suitang
一斑,0.008104908950210437,犖犖,suitang
以贓免,0.008056954457033817,犖犖,suitang
所有,0.008042419939899475,犖犖,suitang
丞源,0.007999938133410083,犖犖,suitang
雖有,0.00799489172872878,犖犖,suitang
神,0.007984363782639073,犖犖,suitang
進其,0.00797930584785315,犖犖,suitang
師于,0.007866388195708765,犖犖,suitang
吏,0.007858394568255274,犖犖,suitang
按雲陽,0.007757468132968972,犖犖,suitang
浙水,0.007751303955196975,犖犖,suitang
為,0.007720696425899485,犖犖,suitang
雷,0.007698581973013545,犖犖,suitang
瑞氣,0.007654210170247977,犖犖,suitang
於,0.007648918372773233,犖犖,suitang
偃虛丘,0.007642915134248514,犖犖,suitang
盈空,0.00763480829398485,犖犖,suitang
自悲,0.007627225819591412,犖犖,suitang
鄧盟,0.00756627632698068,犖犖,suitang
李協律,0.007537717097016982,犖犖,suitang
謀救,0.007518643172101993,犖犖,suitang
盛德,0.007482235634851714,犖犖,suitang
占,0.007464459144463103,犖犖,suitang
後,0.007450354973728443,犖犖,suitang
音佩,0.007443046722670505,犖犖,suitang
翱到,0.007403507861632802,犖犖,suitang
咸季,0.007370054972399693,犖犖,suitang
雅望益,0.007355914930958216,犖犖,suitang
豈非,0.007342559072262287,犖犖,suitang
法,0.007298732897462556,犖犖,suitang
東七州戶,0.007260528052015599,犖犖,suitang
何必,0.00724124595787557,犖犖,suitang
窺,0.0072202607110590225,犖犖,suitang
其間溝,0.007215322398033072,犖犖,suitang
菩薩前,0.007192780020115371,犖犖,suitang
聲,0.00717911644683399,犖犖,suitang
退,0.007174997727244598,犖犖,suitang
活,0.007158634406158813,犖犖,suitang
跪,0.007130304073869563,犖犖,suitang
神給,0.00702032960890027,犖犖,suitang
與,0.006995918501422858,犖犖,suitang
呈,0.0069135470544311,犖犖,suitang
伸,0.006893700940077713,犖犖,suitang
周靈,0.006875686496082247,犖犖,suitang
導潁河,0.006819722024147674,犖犖,suitang
),0.00678602880029797,犖犖,suitang
沛然,0.006765851926498574,犖犖,suitang
勑,0.006663756137647162,犖犖,suitang
奏簫韶,0.0066540812691569555,犖犖,suitang
海外,0.006619705429816571,犖犖,suitang
出家,0.006619508430142037,犖犖,suitang
用疑文,0.006618495626912463,犖犖,suitang
動簫韶,0.0066068930296686946,犖犖,suitang
䬑,0.0065980332141986255,犖犖,suitang
屈折,0.006586970947186806,犖犖,suitang
禦率,0.006559554309253041,犖犖,suitang
盲者,0.006529697361734428,犖犖,suitang
天花,0.0065269781475525215,犖犖,suitang
紘,0.006507220111315844,犖犖,suitang
業專,0.006498948153605494,犖犖,suitang
滄,0.006494613022168253,犖犖,suitang
引路,0.006492956356598504,犖犖,suitang
留侯傳,0.0064554368840252785,犖犖,suitang
消遣,0.006449481524777179,犖犖,suitang
躡蕭湘,0.006440903258452776,犖犖,suitang
敘別,0.006372486427227185,犖犖,suitang
映日,0.006330937087885263,犖犖,suitang
之曲,0.006328933796550992,犖犖,suitang
兵曹,0.006286226414049568,犖犖,suitang
臨告,0.006268882381358611,犖犖,suitang
虵,0.0062039621378536525,犖犖,suitang
○,0.0061892704360542224,犖犖,suitang
小變,0.006116334732760597,犖犖,suitang
賴師恩,0.006089136263145953,犖犖,suitang
舊緣,0.006085673998286592,犖犖,suitang
固不淺,0.0060833025300200865,犖犖,suitang
安,0.006079252039007967,犖犖,suitang
山島,0.006061600124194657,犖犖,suitang
(,0.006026703719340961,犖犖,suitang
方,0.0059715363738291755,犖犖,suitang
劍,0.005955645645709856,犖犖,suitang
飄至,0.005946516836402384,犖犖,suitang
廷命,0.005946289100932825,犖犖,suitang
岐,0.005935078789967542,犖犖,suitang
不下,0.005934557270526376,犖犖,suitang
質者,0.005922527020687213,犖犖,suitang
多,0.005919954269509373,犖犖,suitang
則親,0.0059186690817654136,犖犖,suitang
知識,0.005910993988633902,犖犖,suitang
些,0.005889684006955922,犖犖,suitang
及其,0.005855789043778723,犖犖,suitang
嘗踏泥,0.005838293833033449,犖犖,suitang
不書,0.00583682486968566,犖犖,suitang
有輝,0.005833299710321279,犖犖,suitang
意得,0.0058175610410165085,犖犖,suitang
鄭,0.005805302175574647,犖犖,suitang
六,0.005804101452369549,犖犖,suitang
當廢,0.0057886883862038295,犖犖,suitang
別求,0.0057722726486931185,犖犖,suitang
每言祖師,0.005760488604524997,犖犖,suitang
西漢書,0.005752849986949851,犖犖,suitang
調而調,0.0057510948742074885,犖犖,suitang
參,0.00572159876444722,犖犖,suitang
半月,0.005659241935044864,犖犖,suitang
依,0.005644380183591463,犖犖,suitang
鯨浪,0.005643078134057041,犖犖,suitang
鼓吹,0.005560679145985023,犖犖,suitang
collocate,value,ideo,period
犖犖,0.6638677186329671,犖犖,weijin
角變,0.23228619299549752,犖犖,weijin
八,0.1411507800855917,犖犖,weijin
若至,0.13581175839267604,犖犖,weijin
殆其,0.1076694653909518,犖犖,weijin
委曲,0.09683505231580264,犖犖,weijin
反,0.07207330997956034,犖犖,weijin
力角,0.05796562796375205,犖犖,weijin
招搖,0.05295023969635196,犖犖,weijin
也,0.05038556038429191,犖犖,weijin
：,0.050062799331382996,犖犖,weijin
四事,0.046467485984996525,犖犖,weijin
】,0.04225333377439456,犖犖,weijin
。,0.04052808100962406,犖犖,weijin
者,0.03778274615370179,犖犖,weijin
抉擇,0.03618386643465369,犖犖,weijin
必嚴,0.034403867580693644,犖犖,weijin
正義,0.0323554285356537,犖犖,weijin
應,0.028757983991707665,犖犖,weijin
符契,0.02453077301641826,犖犖,weijin
」,0.023966400016704303,犖犖,weijin
杓,0.022899017650429104,犖犖,weijin
精審,0.02205101218648514,犖犖,weijin
右舉,0.021615932216883384,犖犖,weijin
實則,0.021144942841571982,犖犖,weijin
樂浪,0.019927096298782015,犖犖,weijin
北河,0.017192022681078677,犖犖,weijin
又,0.016986407708832342,犖犖,weijin
包孕,0.01698553442002593,犖犖,weijin
先主,0.016588810549187594,犖犖,weijin
？,0.016562985066348547,犖犖,weijin
五年,0.015699970473306853,犖犖,weijin
自,0.015659244555510737,犖犖,weijin
七重,0.015512317230513627,犖犖,weijin
海中,0.015489809459857836,犖犖,weijin
明鈔,0.015403388548323932,犖犖,weijin
確證,0.014865075569075226,犖犖,weijin
採獲,0.014810554660126967,犖犖,weijin
其下,0.014776888847728743,犖犖,weijin
未有,0.014742279612188294,犖犖,weijin
古右文,0.014305996274774418,犖犖,weijin
【,0.014178325633238212,犖犖,weijin
天象,0.014129775272799704,犖犖,weijin
非東晉,0.014068431318834328,犖犖,weijin
盡發珍,0.01399714905759998,犖犖,weijin
製,0.013332733604090933,犖犖,weijin
獨申己,0.013317477509123939,犖犖,weijin
及兵,0.012833435850514482,犖犖,weijin
其後京,0.012443316420960672,犖犖,weijin
並未嘗,0.012260098484169316,犖犖,weijin
此二事,0.012093794144779658,犖犖,weijin
則以,0.012033826369935208,犖犖,weijin
漢,0.012001478488401456,犖犖,weijin
注,0.011971825871639103,犖犖,weijin
草野,0.011925060652149648,犖犖,weijin
胡門,0.01188224540019877,犖犖,weijin
劉璋,0.011795965916139243,犖犖,weijin
戴校,0.011667948287328256,犖犖,weijin
稽,0.011621000804516978,犖犖,weijin
分野,0.011314100881671445,犖犖,weijin
雍乾之間,0.011257636987650832,犖犖,weijin
并,0.011138512506307742,犖犖,weijin
非者,0.011123220338215705,犖犖,weijin
過梁野,0.01111012179321897,犖犖,weijin
古淇水入,0.011054581172705871,犖犖,weijin
天狗,0.011033173961670549,犖犖,weijin
占,0.010961619100198036,犖犖,weijin
生際,0.010933322021860696,犖犖,weijin
俾,0.010525155736972151,犖犖,weijin
人,0.010508937609233502,犖犖,weijin
白溝,0.010503268487308754,犖犖,weijin
親見,0.010463477329426128,犖犖,weijin
後,0.010426906169332485,犖犖,weijin
決定,0.010298260802844994,犖犖,weijin
不先,0.01018346261702171,犖犖,weijin
之獄,0.010127695129430497,犖犖,weijin
所撰,0.009737325835822283,犖犖,weijin
之證,0.009720423585539017,犖犖,weijin
一,0.009516164860517831,犖犖,weijin
沈霾,0.009481354142396353,犖犖,weijin
大事,0.00947062535008256,犖犖,weijin
半天,0.009375965030276883,犖犖,weijin
甯,0.00928381972685861,犖犖,weijin
叛逆,0.009259104194776834,犖犖,weijin
形見,0.009244970414225121,犖犖,weijin
御,0.009212944318686992,犖犖,weijin
推尋,0.009147495812137937,犖犖,weijin
志,0.009106592454201696,犖犖,weijin
五星,0.00905198275569343,犖犖,weijin
之拔,0.009010157778120023,犖犖,weijin
置漢嘉郡,0.00896027519517786,犖犖,weijin
皆,0.008785082733119348,犖犖,weijin
如水經,0.008775790381462846,犖犖,weijin
戴同,0.00869044918181138,犖犖,weijin
分巴,0.008599184026738763,犖犖,weijin
見,0.008584864001485327,犖犖,weijin
不,0.008582666646991295,犖犖,weijin
以,0.00843664207427067,犖犖,weijin
河,0.0083875694738614,犖犖,weijin
讀水經,0.008361298740400355,犖犖,weijin
七國,0.008328710469493766,犖犖,weijin
已無疑義,0.00828498696859542,犖犖,weijin
六,0.008219385227803246,犖犖,weijin
不能,0.008184019229015274,犖犖,weijin
曹氏,0.008177869998202006,犖犖,weijin
大典,0.008162606022404964,犖犖,weijin
足證,0.008019384006567733,犖犖,weijin
長則,0.007956317361359797,犖犖,weijin
蚩尤,0.007935444950392938,犖犖,weijin
蒐,0.007885211829337997,犖犖,weijin
p.3454,0.007853169057710033,犖犖,weijin
越之亡,0.0078506222275608,犖犖,weijin
其三,0.0077670193885672765,犖犖,weijin
],0.007759369053133821,犖犖,weijin
小變,0.007731616601956634,犖犖,weijin
所合,0.007721484437385565,犖犖,weijin
原據,0.0076975713871783825,犖犖,weijin
揭,0.007639583655576418,犖犖,weijin
千百年,0.0076338953987326544,犖犖,weijin
妄為,0.007571891194010324,犖犖,weijin
經,0.007500973505788743,犖犖,weijin
河戍,0.007475571186199173,犖犖,weijin
旁午,0.007470437061749229,犖犖,weijin
等,0.007340472642189417,犖犖,weijin
在,0.007288887380369825,犖犖,weijin
其引,0.007162215725582303,犖犖,weijin
畢為,0.007122979762010103,犖犖,weijin
二年,0.007074867350464781,犖犖,weijin
紛起,0.007014899068148795,犖犖,weijin
所圍,0.007005962537107603,犖犖,weijin
之博,0.006912534623918732,犖犖,weijin
兵擊,0.006819579816969023,犖犖,weijin
歲,0.006768415817847515,犖犖,weijin
涪水條,0.006747918964661655,犖犖,weijin
戴書,0.006661924067291103,犖犖,weijin
其詳,0.0066510272237682595,犖犖,weijin
則定,0.006643373937873697,犖犖,weijin
原取,0.006611915799934362,犖犖,weijin
言,0.006593011390142037,犖犖,weijin
竊,0.006555233181440794,犖犖,weijin
酈亭,0.006463782149437611,犖犖,weijin
擊拔,0.006435692517880806,犖犖,weijin
廣魏,0.006387608604162837,犖犖,weijin
大宛,0.006230560362591117,犖犖,weijin
鍾,0.006184828009390429,犖犖,weijin
尸,0.006173775970568566,犖犖,weijin
郭璞,0.006169185963064984,犖犖,weijin
之圍,0.006150626365450295,犖犖,weijin
零陽始,0.005978309535248388,犖犖,weijin
自休,0.005795879326694984,犖犖,weijin
必知,0.005728158492659324,犖犖,weijin
鈔,0.005628131118027612,犖犖,weijin
以見,0.00557405542069903,犖犖,weijin
前人,0.005480517629231109,犖犖,weijin
名,0.005427051404867565,犖犖,weijin
稽考,0.005374555426802634,犖犖,weijin
未嘗,0.005351589926277861,犖犖,weijin
廣漢,0.005344223256183634,犖犖,weijin
大白,0.005303042747078938,犖犖,weijin
水經,0.005263626534737701,犖犖,weijin
實與,0.0052581190112272885,犖犖,weijin
自將,0.005197074419407961,犖犖,weijin
若,0.005185054237160536,犖犖,weijin
樓,0.005154936671094987,犖犖,weijin
北戍為,0.005105930029064291,犖犖,weijin
而經,0.005096965355735005,犖犖,weijin
真集,0.005091448761256242,犖犖,weijin
卷,0.005083995881147251,犖犖,weijin
郡,0.005046341092428375,犖犖,weijin
越之象,0.0050086882546693905,犖犖,weijin
不厭,0.004924393811280403,犖犖,weijin
文明,0.00491755200407888,犖犖,weijin
熊會貞氏,0.004880825695024673,犖犖,weijin
疏中,0.004861606432342769,犖犖,weijin
作經,0.004826380464850351,犖犖,weijin
不合,0.004739107981516131,犖犖,weijin
注明,0.0045940381490027615,犖犖,weijin
故外,0.004585803199965294,犖犖,weijin
或,0.004571449918243885,犖犖,weijin
西南夷,0.004557192263531822,犖犖,weijin
楊,0.004554119984642066,犖犖,weijin
十九年,0.004478052437620408,犖犖,weijin
本文,0.004474323320074972,犖犖,weijin
事,0.0044577388088622065,犖犖,weijin
戴多本,0.004393860843849354,犖犖,weijin
之跡,0.004379532244297577,犖犖,weijin
(,0.004358775496771799,犖犖,weijin
諸呂作,0.0042630210249144625,犖犖,weijin
霍去病,0.004193260770878733,犖犖,weijin
舊,0.004174441999028141,犖犖,weijin
狄者數,0.004123366622122399,犖犖,weijin
戴出,0.004067577486086384,犖犖,weijin
二十七,0.004011601069729675,犖犖,weijin
元鼎,0.003998586370013592,犖犖,weijin
真同,0.003972312119414824,犖犖,weijin
所立,0.003962364113289165,犖犖,weijin
言人人殊,0.003957509817380943,犖犖,weijin
注一書,0.003941817665744467,犖犖,weijin
水條,0.003936527300852221,犖犖,weijin
青,0.003908412083210905,犖犖,weijin
安,0.0039074466585189635,犖犖,weijin
安敢,0.0038639774079094,犖犖,weijin
刪正,0.0038501699114780485,犖犖,weijin
本以,0.0038260487686327532,犖犖,weijin
侈,0.0037822605643117796,犖犖,weijin
已,0.003742895897084304,犖犖,weijin
注疏,0.0037262529748043464,犖犖,weijin
第五,0.0037068810134357273,犖犖,weijin
違異,0.0036257629623151783,犖犖,weijin
開朗,0.003625285768978622,犖犖,weijin
只稱,0.0035662090775193923,犖犖,weijin
一旦,0.003546653749584518,犖犖,weijin
魏興安陽,0.003487417389680661,犖犖,weijin
經文,0.0034726906960892497,犖犖,weijin
宋本,0.0034624082198728492,犖犖,weijin
平反,0.0034015615248029663,犖犖,weijin
吳省,0.0033722996643403475,犖犖,weijin
參證,0.003345442830282914,犖犖,weijin
深居,0.00330443377892362,犖犖,weijin
四家,0.0031966422829494655,犖犖,weijin
乾隆,0.003188064710815161,犖犖,weijin
自證,0.0031794746843867234,犖犖,weijin
矣,0.0031338601354003446,犖犖,weijin
職志,0.0031267990967264177,犖犖,weijin
葺,0.0030888588493811833,犖犖,weijin
作者,0.003076861354444372,犖犖,weijin
惟戴東,0.0030743491790109516,犖犖,weijin
沙羡縣,0.0030717896224055955,犖犖,weijin
同,0.003023551241226299,犖犖,weijin
增,0.0030121899047235536,犖犖,weijin
參驗,0.0030032551710053373,犖犖,weijin
自稱,0.0029789590723892038,犖犖,weijin
櫫,0.002904877750389706,犖犖,weijin
千古,0.002835990068796484,犖犖,weijin
四,0.0028336934930537324,犖犖,weijin
校理,0.0028119986131449727,犖犖,weijin
敵國,0.002770644860020176,犖犖,weijin
所,0.0027503434292997005,犖犖,weijin
則水經,0.002739269322499676,犖犖,weijin
南越,0.0027205853700319554,犖犖,weijin
二,0.0027187426384028893,犖犖,weijin
乃解,0.0027155012118829187,犖犖,weijin
于,0.0025924848334988523,犖犖,weijin
今,0.0025256342687257054,犖犖,weijin
始安郡,0.00238966699046958,犖犖,weijin
誅夷,0.0023690880750939754,犖犖,weijin
來治,0.002321994295067239,犖犖,weijin
天街,0.0022937598489848115,犖犖,weijin
神靈呵護,0.0022805137415305146,犖犖,weijin
各條,0.002275243977339585,犖犖,weijin
七日,0.002271099644033831,犖犖,weijin
寄興,0.002257155711607785,犖犖,weijin
之士,0.0022564729906384895,犖犖,weijin
凡,0.0021929478824341945,犖犖,weijin
邊兵,0.002184173137580108,犖犖,weijin
元狩,0.0021632873261363808,犖犖,weijin
吳置,0.002158201725998718,犖犖,weijin
然為,0.0020295484001205894,犖犖,weijin
更為,0.0019535942270809724,犖犖,weijin
自所,0.0019251235761706823,犖犖,weijin
彼,0.0018985213708807504,犖犖,weijin
五,0.0018714791566351251,犖犖,weijin
讞,0.001855042669045853,犖犖,weijin
其後漢兵,0.0018099468033102037,犖犖,weijin
此正為,0.0017080675842879307,犖犖,weijin
武帝元,0.0016629712084187862,犖犖,weijin
之功,0.0016559821874286306,犖犖,weijin
八卷,0.0016121625880943552,犖犖,weijin
遙想,0.0015967445668846384,犖犖,weijin
刊布,0.0015757319902035165,犖犖,weijin
《,0.001558920979317307,犖犖,weijin
仍,0.0014993573614796702,犖犖,weijin
附錄,0.0014809731068663554,犖犖,weijin
議者,0.0014703192116427583,犖犖,weijin
本體,0.001451614647170963,犖犖,weijin
不稱,0.00139486581080014,犖犖,weijin
如,0.0013884581116520244,犖犖,weijin
誣,0.001384375956341498,犖犖,weijin
等擊,0.0012582913721168776,犖犖,weijin
餘字,0.0012129199232307898,犖犖,weijin
一星,0.0011951894241947134,犖犖,weijin
稱,0.001131872504173034,犖犖,weijin
沙羡,0.0010798866156024964,犖犖,weijin
迄,0.00098441960854592811,犖犖,weijin
　,9.631023412805806e-4,犖犖,weijin
蜀,9.430927298329548e-4,犖犖,weijin
吳楚,9.390549922696149e-4,犖犖,weijin
其原,9.309098456677291e-4,犖犖,weijin
漢嘉,8.635064518155051e-4,犖犖,weijin
多,8.23280797130118e-4,犖犖,weijin
左右,8.057939228520326e-4,犖犖,weijin
正史,7.975615082009956e-4,犖犖,weijin
開物,7.717574697903834e-4,犖犖,weijin
祕,7.30227019579092e-4,犖犖,weijin
袒者,7.174692379195617e-4,犖犖,weijin
經過,6.762532725018526e-4,犖犖,weijin
音佩,6.374386396212726e-4,犖犖,weijin
戴,6.244898560783096e-4,犖犖,weijin
明清,5.6869801828471e-4,犖犖,weijin
諸本,5.562800838118196e-4,犖犖,weijin
collocate,value,ideo,period
犖犖,0.1425957869383177,犖犖,yuan
畦,0.04714312932420929,犖犖,yuan
确确,0.04706674484153333,犖犖,yuan
立朝,0.04659860363376644,犖犖,yuan
蛻骨蛇分,0.04603147836010135,犖犖,yuan
翠浪,0.0457395831241778,犖犖,yuan
走雲陣,0.04300078740738775,犖犖,yuan
有奇,0.04263803309821863,犖犖,yuan
鴉,0.04258027620380755,犖犖,yuan
玉立,0.042183468839586784,犖犖,yuan
其位,0.04185741063386815,犖犖,yuan
朝練,0.04169068113825365,犖犖,yuan
節然,0.04119759360079911,犖犖,yuan
最良德稱,0.04116072721781129,犖犖,yuan
專以,0.040504463945416735,犖犖,yuan
霜,0.04049345734054334,犖犖,yuan
其治杭,0.04013863522315491,犖犖,yuan
名臣,0.039641096365912475,犖犖,yuan
清諫紙,0.03853562473232446,犖犖,yuan
擊斷,0.03819264515107894,犖犖,yuan
白眉,0.03802649710294447,犖犖,yuan
剌,0.03760726809503651,犖犖,yuan
衘,0.037291836454927264,犖犖,yuan
尾,0.03714732126323934,犖犖,yuan
水綠,0.036408640639301514,犖犖,yuan
昭陵,0.0362621012283477,犖犖,yuan
發,0.03559720349188185,犖犖,yuan
如公,0.03430760513828391,犖犖,yuan
二季,0.03249108875343517,犖犖,yuan
雖,0.031629198138626316,犖犖,yuan
鍼,0.030866177989659394,犖犖,yuan
、,0.030832659217221368,犖犖,yuan
發之威敏,0.03038003108840728,犖犖,yuan
聯,0.03014055906552065,犖犖,yuan
一翁,0.029664754187401218,犖犖,yuan
耳孫,0.028545285830564957,犖犖,yuan
擿,0.028403247529255892,犖犖,yuan
秉政,0.027831534252957153,犖犖,yuan
厥,0.027406289085463775,犖犖,yuan
侍以,0.02709579226968822,犖犖,yuan
自威敏,0.02709246965011868,犖犖,yuan
時異,0.027056853314886317,犖犖,yuan
翻翻,0.026865230822223262,犖犖,yuan
唐,0.026522208416367744,犖犖,yuan
以入,0.026341053794125147,犖犖,yuan
其人,0.02631305671817896,犖犖,yuan
名世,0.02597936988150732,犖犖,yuan
置叔敬,0.025826510540596072,犖犖,yuan
一官,0.025779671487924982,犖犖,yuan
之學者,0.02573254382413364,犖犖,yuan
等,0.02568737128918885,犖犖,yuan
不少,0.02534717179622702,犖犖,yuan
相望,0.025023804305162923,犖犖,yuan
，,0.024342468915058667,犖犖,yuan
時繇,0.02432808495236634,犖犖,yuan
百年,0.02413354080239279,犖犖,yuan
稻芽,0.023791131766688095,犖犖,yuan
沒,0.02347344148656189,犖犖,yuan
進用,0.023348494101369674,犖犖,yuan
公大科異,0.023334751166148825,犖犖,yuan
不肯,0.023300037782738908,犖犖,yuan
名實,0.023041329228432206,犖犖,yuan
天文,0.022948353394204535,犖犖,yuan
抽,0.02282926267162562,犖犖,yuan
與,0.022503647470901524,犖犖,yuan
豈非,0.022362380430848518,犖犖,yuan
如此,0.022100430221753713,犖犖,yuan
乾,0.022081949565194835,犖犖,yuan
遴異,0.021985391430231208,犖犖,yuan
而已,0.021959082257831584,犖犖,yuan
難得,0.02189841268276591,犖犖,yuan
精,0.021747619393465645,犖犖,yuan
。,0.02154034232316559,犖犖,yuan
覓,0.021355013329903416,犖犖,yuan
隨時,0.02090141251958006,犖犖,yuan
歟,0.020614824843779554,犖犖,yuan
大者,0.020498750998180916,犖犖,yuan
幾,0.020293543582999354,犖犖,yuan
卒,0.02027144850669885,犖犖,yuan
叔敬,0.02018430519971029,犖犖,yuan
官為,0.020156366327780034,犖犖,yuan
徇義,0.020108427584664426,犖犖,yuan
租稅,0.019973107243880357,犖犖,yuan
！,0.019232436871958865,犖犖,yuan
及倉,0.0192147497902174,犖犖,yuan
何有,0.01917026976710419,犖犖,yuan
銅錢,0.019068625973088015,犖犖,yuan
有,0.01897112638317182,犖犖,yuan
其政見謂,0.018913511746183533,犖犖,yuan
志尚,0.01880166987719669,犖犖,yuan
聚英彥,0.0187612765549896,犖犖,yuan
計今,0.018567707623261025,犖犖,yuan
食貨之法,0.018553869369579336,犖犖,yuan
其父,0.018521010339481316,犖犖,yuan
閑,0.018007979888286674,犖犖,yuan
洞庭,0.017980400687648983,犖犖,yuan
置,0.01790145926767063,犖犖,yuan
而雄劇,0.01785338781185844,犖犖,yuan
受學于,0.01781782792501458,犖犖,yuan
諫院,0.01740346126977783,犖犖,yuan
聞者,0.0172406898821504,犖犖,yuan
玉筍,0.017110739797880237,犖犖,yuan
能,0.01699889752429564,犖犖,yuan
嚴厲,0.016834854721439196,犖犖,yuan
君幼,0.016743798253937753,犖犖,yuan
常兒,0.016623420486923966,犖犖,yuan
交鈔,0.016526909777978216,犖犖,yuan
身竟,0.016518445963448952,犖犖,yuan
隋,0.015899540068308474,犖犖,yuan
異,0.01560491789930732,犖犖,yuan
哀而壯,0.015515065018500168,犖犖,yuan
嚴嚴,0.015327240247965267,犖犖,yuan
談笑,0.01519452756117611,犖犖,yuan
班,0.015094717755201006,犖犖,yuan
公卿士,0.015080647019523908,犖犖,yuan
和靖,0.014991522749503404,犖犖,yuan
除視,0.014664332197693,犖犖,yuan
扵,0.014630871643496256,犖犖,yuan
府,0.01456060941798065,犖犖,yuan
御史,0.014229330342823114,犖犖,yuan
以來,0.014015974725937713,犖犖,yuan
利,0.013975346255999018,犖犖,yuan
顧有取,0.013861400598381576,犖犖,yuan
所謂,0.013788293515656124,犖犖,yuan
顯者,0.013552084276789165,犖犖,yuan
老臣,0.013368201040824552,犖犖,yuan
大江,0.013273567410336251,犖犖,yuan
故選,0.013227201848964894,犖犖,yuan
才,0.013212202313699094,犖犖,yuan
居,0.013147911422942053,犖犖,yuan
之西,0.013055968958293829,犖犖,yuan
考其立國,0.013032827861829186,犖犖,yuan
五月,0.012913860431939983,犖犖,yuan
